image_path,augmented_image_path,caption,augmented_caption
images_folder/52973.jpg,images_folder/52973_aug.jpg,White sheep standing next to each other on green grass .,green sheep standing next to each other on White grass .
images_folder/52988.jpg,images_folder/52988_aug.jpg,A blue double decker bus parked next to a red double decker bus .,A red double decker bus parked next to a blue double decker bus .
images_folder/52990.jpg,images_folder/52990_aug.jpg,a faded red fire hydrant with a silver top,a faded silver fire hydrant with a red top
images_folder/52993.jpg,images_folder/52993_aug.jpg,A green double decker bus driving by a white double decker bus .,A white double decker bus driving by a green double decker bus .
images_folder/53012.jpg,images_folder/53012_aug.jpg,A yellow fire hydrant with a green painted top .,A green fire hydrant with a yellow painted top .
images_folder/53125.jpg,images_folder/53125_aug.jpg,Three sleek blue trains have yellow painted windshields .,Three sleek yellow trains have blue painted windshields .
images_folder/53137.jpg,images_folder/53137_aug.jpg,A red train is traveling under a blue overpass .,A blue train is traveling under a red overpass .
images_folder/53166.jpg,images_folder/53166_aug.jpg,A white kitten sticking out of a gray bag .,A gray kitten sticking out of a white bag .
images_folder/53209.jpg,images_folder/53209_aug.jpg,A small blue boat sitting on a lush green hillside .,A small green boat sitting on a lush blue hillside .
images_folder/53233.jpg,images_folder/53233_aug.jpg,Black cat lying sleepily on a silver microwave .,silver cat lying sleepily on a Black microwave .
images_folder/53270.jpg,images_folder/53270_aug.jpg,A tall brown elephant walking through a lush green forest .,A tall green elephant walking through a lush brown forest .
images_folder/53319.jpg,images_folder/53319_aug.jpg,A large brown dog walking through a lush green field .,A large green dog walking through a lush brown field .
images_folder/53734.jpg,images_folder/53734_aug.jpg,Two sewn brown patchwork bears on blue background,Two sewn blue patchwork bears on brown background
images_folder/53764.jpg,images_folder/53764_aug.jpg,Black refrigerator sitting in between wall and white cabinet .,white refrigerator sitting in between wall and Black cabinet .
images_folder/53880.jpg,images_folder/53880_aug.jpg,Red wall tiled bathroom stall with white toilet .,white wall tiled bathroom stall with Red toilet .
images_folder/53950.jpg,images_folder/53950_aug.jpg,Vintage green army motorcycle with yellow spring seat .,Vintage yellow army motorcycle with green spring seat .
images_folder/53966.jpg,images_folder/53966_aug.jpg,A white airplane flying in the blue sky,A blue airplane flying in the white sky
images_folder/54104.jpg,images_folder/54104_aug.jpg,A green bus parked next to a blue bus .,A blue bus parked next to a green bus .
images_folder/54110.jpg,images_folder/54110_aug.jpg,A black bird perched atop a red chair .,A red bird perched atop a black chair .
images_folder/54163.jpg,images_folder/54163_aug.jpg,a bent white sign with a black pole,a bent black sign with a white pole
images_folder/54807.jpg,images_folder/54807_aug.jpg,A single white dandelion in a tiny pink vase,A single pink dandelion in a tiny white vase
images_folder/54899.jpg,images_folder/54899_aug.jpg,a white kitchen with a silver refrigerator and sink,a silver kitchen with a white refrigerator and sink
images_folder/54964.jpg,images_folder/54964_aug.jpg,there is a green bike parked by a red bus,there is a red bike parked by a green bus
images_folder/54990.jpg,images_folder/54990_aug.jpg,Three modern white urinals line up against a grey bathroom wall .,Three modern grey urinals line up against a white bathroom wall .
images_folder/55062.jpg,images_folder/55062_aug.jpg,a white plane flying in a dark blue sky,a blue plane flying in a dark white sky
images_folder/55393.jpg,images_folder/55393_aug.jpg,a black dog laying on a blue bed,a blue dog laying on a black bed
images_folder/55714.jpg,images_folder/55714_aug.jpg,A black computer keyboard situated on a brown wooded desk .,A brown computer keyboard situated on a black wooded desk .
images_folder/55776.jpg,images_folder/55776_aug.jpg,A green decorative vase sitting on a white counter .,A white decorative vase sitting on a green counter .
images_folder/55965.jpg,images_folder/55965_aug.jpg,a light brown building and a white clock,a light white building and a brown clock
images_folder/56045.jpg,images_folder/56045_aug.jpg,A red traffic light against a gray sky .,A gray traffic light against a red sky .
images_folder/56048.jpg,images_folder/56048_aug.jpg,A large white bus parked across from a gray truck .,A large gray bus parked across from a white truck .
images_folder/56096.jpg,images_folder/56096_aug.jpg,a white cat watching a black bird walk,a black cat watching a white bird walk
images_folder/56161.jpg,images_folder/56161_aug.jpg,A yellow train traveling through a green field .,A green train traveling through a yellow field .
images_folder/56250.jpg,images_folder/56250_aug.jpg,A blue boat is docked next to a green boat .,A green boat is docked next to a blue boat .
images_folder/56319.jpg,images_folder/56319_aug.jpg,A white dog laying next to a yellow frisbee .,A yellow dog laying next to a white frisbee .
images_folder/56360.jpg,images_folder/56360_aug.jpg,A silver horse statue sits atop a black counter .,A black horse statue sits atop a silver counter .
images_folder/56392.jpg,images_folder/56392_aug.jpg,A purple animated figure sitting on a yellow banana,A yellow animated figure sitting on a purple banana
images_folder/56905.jpg,images_folder/56905_aug.jpg,A red rocking chair sitting next to a yellow shelf .,A yellow rocking chair sitting next to a red shelf .
images_folder/56956.jpg,images_folder/56956_aug.jpg,Silver car parked with a black cat sitting next to wheel partially hidden .,black car parked with a Silver cat sitting next to wheel partially hidden .
images_folder/56976.jpg,images_folder/56976_aug.jpg,Small grey cat sitting inside a little red bowl .,Small red cat sitting inside a little grey bowl .
images_folder/57011.jpg,images_folder/57011_aug.jpg,A red and white airplane streams blue smoke through a gray sky .,A red and white airplane streams gray smoke through a blue sky .
images_folder/57055.jpg,images_folder/57055_aug.jpg,A black bird standing on a blue rail .,A blue bird standing on a black rail .
images_folder/57065.jpg,images_folder/57065_aug.jpg,A yellow taxi cab waits at a red light .,A red taxi cab waits at a yellow light .
images_folder/57111.jpg,images_folder/57111_aug.jpg,A silver fire hydrant with a bright yellow top .,A yellow fire hydrant with a bright silver top .
images_folder/57173.jpg,images_folder/57173_aug.jpg,A blue wheelchair sign is next to a red sign .,A red wheelchair sign is next to a blue sign .
images_folder/57255.jpg,images_folder/57255_aug.jpg,A small yellow tow truck driving out of a red brick building .,A small red tow truck driving out of a yellow brick building .
images_folder/57267.jpg,images_folder/57267_aug.jpg,an orange cat is lying on a white blanket,an white cat is lying on a orange blanket
images_folder/57268.jpg,images_folder/57268_aug.jpg,A green truck loaded with many red boxes .,A red truck loaded with many green boxes .
images_folder/57333.jpg,images_folder/57333_aug.jpg,A white cat is peacefully sleeping on a black couch .,A black cat is peacefully sleeping on a white couch .
images_folder/57448.jpg,images_folder/57448_aug.jpg,Three white horses in a lush green pasture .,Three green horses in a lush white pasture .
images_folder/57682.jpg,images_folder/57682_aug.jpg,A tan bed is in a white styled bedroom .,A white bed is in a tan styled bedroom .
images_folder/57692.jpg,images_folder/57692_aug.jpg,An orange cat laying next to a black cat .,An black cat laying next to a orange cat .
images_folder/57872.jpg,images_folder/57872_aug.jpg,A tall green grandfather clock with red decoration .,A tall red grandfather clock with green decoration .
images_folder/57887.jpg,images_folder/57887_aug.jpg,Pink flowers are coming out of a green natural vase .,green flowers are coming out of a Pink natural vase .
images_folder/58003.jpg,images_folder/58003_aug.jpg,The brown bear is wearing a pretty red hat .,The red bear is wearing a pretty brown hat .
images_folder/58130.jpg,images_folder/58130_aug.jpg,A small yellow biplane flying through a blue sky .,A small blue biplane flying through a yellow sky .
images_folder/58140.jpg,images_folder/58140_aug.jpg,there is a white truck towing a red bus,there is a red truck towing a white bus
images_folder/58233.jpg,images_folder/58233_aug.jpg,A red double decker bus with two blue eyes .,A blue double decker bus with two red eyes .
images_folder/58301.jpg,images_folder/58301_aug.jpg,A red stop sign mounted to a black pole .,A black stop sign mounted to a red pole .
images_folder/58312.jpg,images_folder/58312_aug.jpg,An army green truck is next to a red bus .,An army red truck is next to a green bus .
images_folder/58342.jpg,images_folder/58342_aug.jpg,A white cat is wearing a red tie .,A red cat is wearing a white tie .
images_folder/58362.jpg,images_folder/58362_aug.jpg,A large white wrecker next to a red double deck bus .,A large red wrecker next to a white double deck bus .
images_folder/58504.jpg,images_folder/58504_aug.jpg,A small brown bear being chased by a black bear,A small black bear being chased by a brown bear
images_folder/58509.jpg,images_folder/58509_aug.jpg,A large black bear walking across a lush green field .,A large green bear walking across a lush black field .
images_folder/58512.jpg,images_folder/58512_aug.jpg,A large brown bear walking through a lush green forest .,A large green bear walking through a lush brown forest .
images_folder/58626.jpg,images_folder/58626_aug.jpg,Leafy green vegetables are on a black counter .,Leafy black vegetables are on a green counter .
images_folder/58859.jpg,images_folder/58859_aug.jpg,A plain white vase on a black and glossy surface,A plain black vase on a white and glossy surface
images_folder/58861.jpg,images_folder/58861_aug.jpg,a large square brown clock with a white face,a large square white clock with a brown face
images_folder/58876.jpg,images_folder/58876_aug.jpg,A ceramic white vase holds pink daisies .,A ceramic pink vase holds white daisies .
images_folder/58959.jpg,images_folder/58959_aug.jpg,An off white kitchen with black a counter top .,An off black kitchen with white a counter top .
images_folder/59005.jpg,images_folder/59005_aug.jpg,A white and stone church with a red tile roof .,A red and stone church with a white tile roof .
images_folder/59011.jpg,images_folder/59011_aug.jpg,A fuzzy pink fake kitten lays in a green plant .,A fuzzy green fake kitten lays in a pink plant .
images_folder/59320.jpg,images_folder/59320_aug.jpg,a small black dog is playing with a green toy,a small green dog is playing with a black toy
images_folder/59328.jpg,images_folder/59328_aug.jpg,A dark black bear on a green field .,A dark green bear on a black field .
images_folder/59331.jpg,images_folder/59331_aug.jpg,A brown teddy bear sitting on a white chair .,A white teddy bear sitting on a brown chair .
images_folder/59661.jpg,images_folder/59661_aug.jpg,A silver laptop sitting on a white surface .,A white laptop sitting on a silver surface .
images_folder/60009.jpg,images_folder/60009_aug.jpg,a black cat is standing on a round white rug,a white cat is standing on a round black rug
images_folder/60018.jpg,images_folder/60018_aug.jpg,A white and chrome bathroom with a gray floor .,A gray and chrome bathroom with a white floor .
images_folder/60054.jpg,images_folder/60054_aug.jpg,A silver motorcycle engine with a black leather seat .,A black motorcycle engine with a silver leather seat .
images_folder/60062.jpg,images_folder/60062_aug.jpg,a white toilet next to a large black box,a black toilet next to a large white box
images_folder/60066.jpg,images_folder/60066_aug.jpg,A white concept motorcycle on a black display .,A black concept motorcycle on a white display .
images_folder/60193.jpg,images_folder/60193_aug.jpg,A red fire hydrant in the white snow .,A white fire hydrant in the red snow .
images_folder/60195.jpg,images_folder/60195_aug.jpg,some brown cows laying down and some white goats,some white cows laying down and some brown goats
images_folder/60288.jpg,images_folder/60288_aug.jpg,a black hat is sitting on a white bed,a white hat is sitting on a black bed
images_folder/60394.jpg,images_folder/60394_aug.jpg,a white coach in an orange walled room,a orange coach in an white walled room
images_folder/60414.jpg,images_folder/60414_aug.jpg,A brown dog chewing on an orange toy .,A orange dog chewing on an brown toy .
images_folder/60435.jpg,images_folder/60435_aug.jpg,A large brown bear standing in a   lush green forest .,A large green bear standing in a   lush brown forest .
images_folder/60437.jpg,images_folder/60437_aug.jpg,a little white dog laying on a brown sofa,a little brown dog laying on a white sofa
images_folder/60722.jpg,images_folder/60722_aug.jpg,A silver colored video monitor sitting on a gray table .,A gray colored video monitor sitting on a silver table .
images_folder/60955.jpg,images_folder/60955_aug.jpg,Pink flowers are in a white textured vase .,white flowers are in a Pink textured vase .
images_folder/60963.jpg,images_folder/60963_aug.jpg,Red wagon full of brown stuffed toy bears .,brown wagon full of Red stuffed toy bears .
images_folder/61099.jpg,images_folder/61099_aug.jpg,a blue door in a large white room,a white door in a large blue room
images_folder/61151.jpg,images_folder/61151_aug.jpg,A large white airplane with a red tail .,A large red airplane with a white tail .
images_folder/61181.jpg,images_folder/61181_aug.jpg,White sheep in a caged in brown field .,brown sheep in a caged in White field .
images_folder/61221.jpg,images_folder/61221_aug.jpg,a red double decker buss and some green street lights,a green double decker buss and some red street lights
images_folder/61241.jpg,images_folder/61241_aug.jpg,A red fire hydrant in a gray forest .,A gray fire hydrant in a red forest .
images_folder/61251.jpg,images_folder/61251_aug.jpg,A street red fire hydrant with white graffiti .,A street white fire hydrant with red graffiti .
images_folder/61288.jpg,images_folder/61288_aug.jpg,A small blue car driving past a green bus .,A small green car driving past a blue bus .
images_folder/61379.jpg,images_folder/61379_aug.jpg,A gray cat is sitting in a blue suitcase .,A blue cat is sitting in a gray suitcase .
images_folder/61384.jpg,images_folder/61384_aug.jpg,A white cat sitting on a brown swivel chair .,A brown cat sitting on a white swivel chair .
images_folder/61860.jpg,images_folder/61860_aug.jpg,There is a beige living room with brown end tables,There is a brown living room with beige end tables 
images_folder/61893.jpg,images_folder/61893_aug.jpg,A white building sitting below a brown tile roof .,A brown building sitting below a white tile roof .
images_folder/62120.jpg,images_folder/62120_aug.jpg,A white toilet and sink in a green tiled bathroom .,A green toilet and sink in a white tiled bathroom .
images_folder/62208.jpg,images_folder/62208_aug.jpg,Some very pretty yellow planes flying in cloudy blue skies .,Some very pretty blue planes flying in cloudy yellow skies .
images_folder/62227.jpg,images_folder/62227_aug.jpg,A yellow pedestrian ahead sign under a green street sign .,A green pedestrian ahead sign under a yellow street sign .
images_folder/62266.jpg,images_folder/62266_aug.jpg,A red double decker bus driving next to a green tow truck .,A green double decker bus driving next to a red tow truck .
images_folder/62306.jpg,images_folder/62306_aug.jpg,A red fire hydrant sitting next to a green plant .,A green fire hydrant sitting next to a red plant .
images_folder/62333.jpg,images_folder/62333_aug.jpg,A brown goat standing next to an orange fire hydrant .,A orange goat standing next to an brown fire hydrant .
images_folder/62408.jpg,images_folder/62408_aug.jpg,A black train sculpture under a green tree .,A green train sculpture under a black tree .
images_folder/62460.jpg,images_folder/62460_aug.jpg,Small orange cat behind a green potted plant .,Small green cat behind a orange potted plant .
images_folder/62476.jpg,images_folder/62476_aug.jpg,an orange cat is resting on a silver laptop,an silver cat is resting on a orange laptop
images_folder/62485.jpg,images_folder/62485_aug.jpg,A blue umbrella standing over a black floor .,A black umbrella standing over a blue floor .
images_folder/62520.jpg,images_folder/62520_aug.jpg,A large gray elephant standing in a lush green field .,A large green elephant standing in a lush gray field .
images_folder/63135.jpg,images_folder/63135_aug.jpg,A white toilet sitting in a grey tiled bathroom .,A grey toilet sitting in a white tiled bathroom .
images_folder/63212.jpg,images_folder/63212_aug.jpg,A red traffic light sitting under a blue sky .,A blue traffic light sitting under a red sky .
images_folder/63242.jpg,images_folder/63242_aug.jpg,A red brick building stands behind a gray fire hydrant .,A gray brick building stands behind a red fire hydrant .
images_folder/63248.jpg,images_folder/63248_aug.jpg,A small white dog tied up to a red fire hydrant .,A small red dog tied up to a white fire hydrant .
images_folder/63251.jpg,images_folder/63251_aug.jpg,A red fire hydrant contrasts against the stark white snow .,A white fire hydrant contrasts against the stark red snow .
images_folder/63261.jpg,images_folder/63261_aug.jpg,A yellow fire hydrant sitting next to a red fire hydrant .,A red fire hydrant sitting next to a yellow fire hydrant .
images_folder/63285.jpg,images_folder/63285_aug.jpg,A double decker red bus is on the brown grass .,A double decker brown bus is on the red grass .
images_folder/63309.jpg,images_folder/63309_aug.jpg,A white truck is about to cross the green light .,A green truck is about to cross the white light .
images_folder/63375.jpg,images_folder/63375_aug.jpg,A white FedEx truck sitting next to a red stop sign .,A red FedEx truck sitting next to a white stop sign .
images_folder/63387.jpg,images_folder/63387_aug.jpg,A grey cat laying down underneath a black umbrella .,A black cat laying down underneath a grey umbrella .
images_folder/63683.jpg,images_folder/63683_aug.jpg,Three brown sugar donuts on a white plate .,Three white sugar donuts on a brown plate .
images_folder/64007.jpg,images_folder/64007_aug.jpg,Pink lilies arranged in a white ceramic vase .,white lilies arranged in a Pink ceramic vase .
images_folder/64284.jpg,images_folder/64284_aug.jpg,The yellow flowers are beside a white bench .,The white flowers are beside a yellow bench .
images_folder/64290.jpg,images_folder/64290_aug.jpg,A yellow fire hydrant entwined with green vines .,A green fire hydrant entwined with yellow vines .
images_folder/64318.jpg,images_folder/64318_aug.jpg,A red stop sign above a white left turn sign .,A white stop sign above a red left turn sign .
images_folder/64370.jpg,images_folder/64370_aug.jpg,A red no parking sign sitting next to a lush green field .,A green no parking sign sitting next to a lush red field .
images_folder/64375.jpg,images_folder/64375_aug.jpg,A green hummingbird hovering near a purple flower,A purple hummingbird hovering near a green flower
images_folder/64495.jpg,images_folder/64495_aug.jpg,Brown cows in a green field standing and staring .,green cows in a Brown field standing and staring .
images_folder/64555.jpg,images_folder/64555_aug.jpg,broken red umbrella laying in tall green grass,broken green umbrella laying in tall red grass
images_folder/64991.jpg,images_folder/64991_aug.jpg,A blue sea anemone living on a coral reef .,A coral sea anemone living on a blue reef .
images_folder/65041.jpg,images_folder/65041_aug.jpg,A silver blender next to a red bowl .,A red blender next to a silver bowl .
images_folder/65057.jpg,images_folder/65057_aug.jpg,A red teddy bear laying on a white sheet .,A white teddy bear laying on a red sheet .
images_folder/65107.jpg,images_folder/65107_aug.jpg,A white bathroom with large brown floor tiles .,A brown bathroom with large white floor tiles .
images_folder/65365.jpg,images_folder/65365_aug.jpg,A white chicken and two black chickens are walking .,A black chicken and two white chickens are walking .
images_folder/65381.jpg,images_folder/65381_aug.jpg,a black trains engine pulling its yellow train cars,a yellow trains engine pulling its black train cars
images_folder/65515.jpg,images_folder/65515_aug.jpg,A white dog sitting inside of a black luggage case .,A black dog sitting inside of a white luggage case .
images_folder/65551.jpg,images_folder/65551_aug.jpg,a brown teddy hear is sitting on a white chair,a white teddy hear is sitting on a brown chair
images_folder/65561.jpg,images_folder/65561_aug.jpg,A black bear walking behind a white car .,A white bear walking behind a black car .
images_folder/65564.jpg,images_folder/65564_aug.jpg,A black bear sitting in a green grass area .,A green bear sitting in a black grass area .
images_folder/65565.jpg,images_folder/65565_aug.jpg,two tan dogs are playing with a pink frisbee,two pink dogs are playing with a tan frisbee
images_folder/65576.jpg,images_folder/65576_aug.jpg,A black dog is laying on a white pillow,A white dog is laying on a black pillow
images_folder/65588.jpg,images_folder/65588_aug.jpg,A large black dog is laying on a white comforter .,A large white dog is laying on a black comforter .
images_folder/65918.jpg,images_folder/65918_aug.jpg,A brown couch sitting next to a red book shelf .,A red couch sitting next to a brown book shelf .
images_folder/66066.jpg,images_folder/66066_aug.jpg,two brown teddy bears are wearing red shirts,two red teddy bears are wearing brown shirts
images_folder/66219.jpg,images_folder/66219_aug.jpg,Three black bears sitting amongst green green grass,Three green bears sitting amongst green black grass
images_folder/66451.jpg,images_folder/66451_aug.jpg,A red stop sign sitting under two orange flags .,A orange stop sign sitting under two red flags .
images_folder/66560.jpg,images_folder/66560_aug.jpg,a brown dog is sniffing a black converse shoe,a black dog is sniffing a brown converse shoe
images_folder/66585.jpg,images_folder/66585_aug.jpg,A pretty brown dog playing with an orange stick,A pretty orange dog playing with an brown stick
images_folder/66629.jpg,images_folder/66629_aug.jpg,A brown horse standing next to a green hedge .,A green horse standing next to a brown hedge .
images_folder/66633.jpg,images_folder/66633_aug.jpg,A white horse is adorned with orange fringe .,A orange horse is adorned with white fringe .
images_folder/67010.jpg,images_folder/67010_aug.jpg,A large white living room with a black leather sofa .,A large black living room with a white leather sofa .
images_folder/67051.jpg,images_folder/67051_aug.jpg,Neon green light shining on a white microwave .,Neon white light shining on a green microwave .
images_folder/67100.jpg,images_folder/67100_aug.jpg,White compact kitchen with black and stainless steel appliances .,black compact kitchen with White and stainless steel appliances .
images_folder/67107.jpg,images_folder/67107_aug.jpg,A black food processor filled with red liquid .,A red food processor filled with black liquid .
images_folder/67176.jpg,images_folder/67176_aug.jpg,A blue towel hangs in a white tile bathroom .,A white towel hangs in a blue tile bathroom .
images_folder/67185.jpg,images_folder/67185_aug.jpg,Yellow towels hanging up in a white bathroom, white towels hanging up in a Yellow bathroom .
images_folder/67357.jpg,images_folder/67357_aug.jpg,Two white sheep sitting on a green pasture .,Two green sheep sitting on a white pasture .
images_folder/67449.jpg,images_folder/67449_aug.jpg,Two little brown birds stand on a red brick surface .,Two little red birds stand on a brown brick surface .
images_folder/67562.jpg,images_folder/67562_aug.jpg,A large brown dog laying next to a large black dog .,A large black dog laying next to a large brown dog .
images_folder/67581.jpg,images_folder/67581_aug.jpg,A black dog engaged with a flying orange disc .,A orange dog engaged with a flying black disc .
images_folder/67597.jpg,images_folder/67597_aug.jpg,A large black bear walking across a lush green field .,A large green bear walking across a lush black field .
images_folder/67993.jpg,images_folder/67993_aug.jpg,a blue coach in a small white room,a white coach in a small blue room
images_folder/68135.jpg,images_folder/68135_aug.jpg,some white flowers are in a brown vase .,some brown flowers are in a white vase .
images_folder/68253.jpg,images_folder/68253_aug.jpg,A small white bathroom with blue shower curtains .,A small blue bathroom with white shower curtains .
images_folder/68257.jpg,images_folder/68257_aug.jpg,Black cat sitting on a closed white toilet seat .,white cat sitting on a closed Black toilet seat .
images_folder/68259.jpg,images_folder/68259_aug.jpg,A white porcelain toilet in a red - walled alcove .,A red porcelain toilet in a white - walled alcove .
images_folder/68459.jpg,images_folder/68459_aug.jpg,A red stop sign with blue sky background,A blue stop sign with red sky background
images_folder/68493.jpg,images_folder/68493_aug.jpg,Very pretty white cat sitting comfortably on brown sofa,Very pretty brown cat sitting comfortably on white sofa
images_folder/68561.jpg,images_folder/68561_aug.jpg,a white cat is laying in a red case,a red cat is laying in a white case
images_folder/68616.jpg,images_folder/68616_aug.jpg,a brown dog is sitting on a white couch pillow,a white dog is sitting on a brown couch pillow
images_folder/68876.jpg,images_folder/68876_aug.jpg,a black framed bed with a white bed spread,a white framed bed with a black bed spread
images_folder/69042.jpg,images_folder/69042_aug.jpg,A red toaster oven lights up with a pink light .,A pink toaster oven lights up with a red light .
images_folder/69082.jpg,images_folder/69082_aug.jpg,a brown teddy bear is sitting on a white bed,a white teddy bear is sitting on a brown bed
images_folder/69099.jpg,images_folder/69099_aug.jpg,An orange and white electric gadget sits on a red surface .,An red and white electric gadget sits on a orange surface .
images_folder/69361.jpg,images_folder/69361_aug.jpg,A white jet airliner flying in a blue sky .,A blue jet airliner flying in a white sky .
images_folder/69442.jpg,images_folder/69442_aug.jpg,A white duck standing behind a black cat .,A black duck standing behind a white cat .
images_folder/69444.jpg,images_folder/69444_aug.jpg,A black fire hydrant with a yellow top .,A yellow fire hydrant with a black top .
images_folder/69466.jpg,images_folder/69466_aug.jpg,Several pink road signs attached to a blue pole .,Several blue road signs attached to a pink pole .
images_folder/69564.jpg,images_folder/69564_aug.jpg,The brown cow stands beside a white cow .,The white cow stands beside a brown cow .
images_folder/69663.jpg,images_folder/69663_aug.jpg,The brown dog is laying in the pink chair .,The pink dog is laying in the brown chair .
images_folder/69779.jpg,images_folder/69779_aug.jpg,Some pink looking meat is on a white plate .,Some white looking meat is on a pink plate .
images_folder/69893.jpg,images_folder/69893_aug.jpg,a yellow bed in a blue walled room,a blue bed in a yellow walled room
images_folder/70151.jpg,images_folder/70151_aug.jpg,Brown cabinets sit next to a white oven .,white cabinets sit next to a Brown oven .
images_folder/70246.jpg,images_folder/70246_aug.jpg,a black dog sitting in a white bathroom,a white dog sitting in a black bathroom
images_folder/70253.jpg,images_folder/70253_aug.jpg,A white bathroom has a pink tub and sink .,A pink bathroom has a white tub and sink .
images_folder/70432.jpg,images_folder/70432_aug.jpg,A white horse standing on a green field .,A green horse standing on a white field .
images_folder/70555.jpg,images_folder/70555_aug.jpg,A brown cat is partly nestled inside a black bag .,A black cat is partly nestled inside a brown bag .
images_folder/70556.jpg,images_folder/70556_aug.jpg,A blue semi truck next to a red semi truck .,A red semi truck next to a blue semi truck .
images_folder/70585.jpg,images_folder/70585_aug.jpg,A yellow sail boat with a large white sail .,A white sail boat with a large yellow sail .
images_folder/70638.jpg,images_folder/70638_aug.jpg,A black cat is sitting on a green couch .,A green cat is sitting on a black couch .
images_folder/70644.jpg,images_folder/70644_aug.jpg,A large gray elephant standing in a lush green field .,A large green elephant standing in a lush gray field .
images_folder/70663.jpg,images_folder/70663_aug.jpg,Two brown horses pulling along a red trolley .,Two red horses pulling along a brown trolley .
images_folder/70690.jpg,images_folder/70690_aug.jpg,a black pug sitting in a yellow patterned chair,a yellow pug sitting in a black patterned chair
images_folder/71173.jpg,images_folder/71173_aug.jpg,a silver oven with six black knobs,a black oven with six silver knobs
images_folder/71278.jpg,images_folder/71278_aug.jpg,A blue bath tub sitting next to a white toilet .,A white bath tub sitting next to a blue toilet .
images_folder/71308.jpg,images_folder/71308_aug.jpg,A large white teddy bear driving a small red truck .,A large red teddy bear driving a small white truck .
images_folder/71385.jpg,images_folder/71385_aug.jpg,A bright yellow plane contrasts the blue sky .,A bright blue plane contrasts the yellow sky .
images_folder/71493.jpg,images_folder/71493_aug.jpg,A blue street sign above a red stop sign .,A red street sign above a blue stop sign .
images_folder/71497.jpg,images_folder/71497_aug.jpg,Two white sheep are laying on the green grass .,Two green sheep are laying on the white grass .
images_folder/71507.jpg,images_folder/71507_aug.jpg,A grey bird sitting on a green bush,A green bird sitting on a grey bush
images_folder/71557.jpg,images_folder/71557_aug.jpg,A yellow train traveling through the green countryside .,A green train traveling through the yellow countryside .
images_folder/71648.jpg,images_folder/71648_aug.jpg,A white boat floats in murky green waters .,A green boat floats in murky white waters .
images_folder/71668.jpg,images_folder/71668_aug.jpg,A wet brown dog carrying a red frisbee .,A wet red dog carrying a brown frisbee .
images_folder/71677.jpg,images_folder/71677_aug.jpg,A small white dog sits on a black suitcase .,A small black dog sits on a white suitcase .
images_folder/71697.jpg,images_folder/71697_aug.jpg,a white dog sitting in a black chair,a black dog sitting in a white chair
images_folder/71703.jpg,images_folder/71703_aug.jpg,A large brown bear walking across a lush green field .,A large green bear walking across a lush brown field .
images_folder/71705.jpg,images_folder/71705_aug.jpg,A large brown bear walking through a lush green forest .,A large green bear walking through a lush brown forest .
images_folder/72215.jpg,images_folder/72215_aug.jpg,a light brown building with two large white clocks,a light white building with two large brown clocks
images_folder/72224.jpg,images_folder/72224_aug.jpg,a blue vase is covered in gold designs,a gold vase is covered in blue designs
images_folder/72227.jpg,images_folder/72227_aug.jpg,individually wrapped red roses in a green pottery vase,individually wrapped green roses in a red pottery vase
images_folder/72383.jpg,images_folder/72383_aug.jpg,A black motorcycle sitting next to a gray van .,A gray motorcycle sitting next to a black van .
images_folder/72384.jpg,images_folder/72384_aug.jpg,A silver motorcycle parked next to an orange bike .,A orange motorcycle parked next to an silver bike .
images_folder/72467.jpg,images_folder/72467_aug.jpg,A yellow fire hydrant covered in purple paint .,A purple fire hydrant covered in yellow paint .
images_folder/72468.jpg,images_folder/72468_aug.jpg,Two gray sheep in brown grass facing camera,Two brown sheep in gray grass facing camera
images_folder/72506.jpg,images_folder/72506_aug.jpg,A white bird flying over the blue water,A blue bird flying over the white water
images_folder/72705.jpg,images_folder/72705_aug.jpg,a big black luggage bag and a red luggage bag,a big red luggage bag and a black luggage bag
images_folder/72718.jpg,images_folder/72718_aug.jpg,Large black dog lounging across a white bed,Large white dog lounging across a black bed
images_folder/72770.jpg,images_folder/72770_aug.jpg,a brown horse standing in a green field .,a green horse standing in a brown field .
images_folder/72779.jpg,images_folder/72779_aug.jpg,Two brown horses standing next to each other on a green grass covered field .,Two green horses standing next to each other on a brown grass covered field .
images_folder/72830.jpg,images_folder/72830_aug.jpg,A green kitchen with a silver stove and wooden cabinets .,A silver kitchen with a green stove and wooden cabinets .
images_folder/73108.jpg,images_folder/73108_aug.jpg,A grey bird flying in a clear blue sky,A blue bird flying in a clear grey sky
images_folder/73234.jpg,images_folder/73234_aug.jpg,A gray passenger bus beside a red brick building .,A red passenger bus beside a gray brick building .
images_folder/73432.jpg,images_folder/73432_aug.jpg,A white street light is seen against a clear blue sky .,A blue street light is seen against a clear white sky .
images_folder/73475.jpg,images_folder/73475_aug.jpg,a small blue car parked next to a white fire hydrant,a small white car parked next to a blue fire hydrant
images_folder/73525.jpg,images_folder/73525_aug.jpg,Green grass with a red fire hydrant and brick sign .,red grass with a Green fire hydrant and brick sign .
images_folder/73821.jpg,images_folder/73821_aug.jpg,a green veggie is laying on a red plate,a red veggie is laying on a green plate
images_folder/74199.jpg,images_folder/74199_aug.jpg,A brown teddy bear sitting on a white counter top .,A white teddy bear sitting on a brown counter top .
images_folder/74200.jpg,images_folder/74200_aug.jpg,A tan stuffed animal wearing a green bandana .,A green stuffed animal wearing a tan bandana .
